0,1,2,3,4,5,6,target
0.058984221589597374,-0.34254920085776497,0.446872500802698,-0.6582484123338483,0.1704637709965709,-0.9822940342546795,0.4535087125544674,-91.22930550912595
-0.8476339286190848,-1.0896330373423884,-0.6520888885930607,0.39792704994680894,-0.7847619081277034,-0.21804589539237385,1.80930634973311,-106.35039789397868
-0.8984679817910373,-0.009118996644203544,0.028181157369128247,-0.17495975669540864,1.085895565831578,0.5365098435704035,-0.7557451594928447,0.6146189876626966
-0.21495483807895113,0.7026599984993058,0.3857499681816948,-0.7199895332219391,0.2408767572004076,-1.2535060123717616,-0.9240628073410654,-6.596085279249355
-0.552920837367302,-0.49757083838520716,1.0018248536819372,-0.97536602727825,-0.782003492511037,0.6647027453331099,1.3035079319347591,-68.25305515428448
-2.4878220575623313,0.9693693024080543,-0.2217814037161355,0.2912027551380325,-0.6314025555665582,-0.18403239919900272,-0.3635732949150291,-154.6717009615545
-0.7280029412291344,1.3748764191481848,-0.18289644110484016,0.6191542610051978,-0.6459641791245353,0.020793707675407894,2.0574954697116987,92.16095248084834
-0.9483480042242007,-1.3671378064602457,0.46320629209912306,-1.1755946056248516,0.8481742126666681,0.5972282182533848,-0.8950698422766047,19.98404255590009
0.25972250172148187,0.6385924587773739,-0.9043166251044086,-1.804882100664519,-1.6615200622689599,0.048084946661381994,-1.6275424378831627,11.572590271646611
-0.19090379172729868,-1.2932729578711637,0.7197579421481819,-0.6414869090443096,-0.9564363768180087,1.804348109786743,0.487872284871074,-105.78241780214532
-0.7480960646216471,-0.021244779276242128,-1.9673250642259945,-0.03658997434293117,0.2935375299686405,1.0901834710204468,0.6596499980823705,-103.68016479168075
0.21030304022199536,-0.009182353385138937,0.19839351717748668,0.22328091325537056,-0.5177574472222197,1.0841982440435427,-1.1983921249520453,-28.933549056743917
-0.8927875154918841,0.03471374875256186,0.5136144642310962,-1.60027110450371,-1.9685042134380537,0.15946250680412918,-1.2172826922204794,-174.63163641381692
-0.8523867660741036,0.6324542166423008,0.4753656106920102,0.9678260240252041,-0.47417817510396487,1.3739143852114495,0.993782214530439,30.443502302053957
-0.4691756521047048,1.3538723741654128,-1.7131345290908775,-1.3202332070206422,-0.11453984525261789,1.179440120721287,1.8314587658543537,170.16773238960062
1.4524675344707454,0.30047435961082836,0.32674476460232005,-0.5081401976473109,0.6222071440434019,-0.4532484090230134,-0.14778031881747153,177.87753892989275
-0.27512142825504665,0.1165785120124638,-0.3177608940173958,0.24945094593007222,1.0715159355810386,2.492183998600687,0.3992281929393271,89.6944719126659
1.8577023435377324,-1.2390527025266425,-0.10343122429028392,-1.8316822472060261,2.095843501809159,1.4974316831796264,-1.0513099116393445,70.81464910590503
0.9184544439424138,0.054934110999848726,-1.2457173764463845,-0.4173668136050844,-0.7095798547491726,0.975816719344709,-0.2950899142379063,149.030462595807
0.4201915428949916,0.0976703767483354,-0.856498237409199,0.6549755842216898,-1.2644984069549656,-0.9938626748348534,0.8107986455917099,-96.2210422657628
0.49774308909139425,0.4215866106144557,0.6659242520544614,-0.3206676255571917,0.8389405004696122,0.23007075919140207,1.7952113559123222,196.97352207259465
0.0785770297191498,0.4581681147886987,-2.128734094414812,0.07715649621771674,-0.9797212247168068,-0.16563141031763223,-0.5938114080687051,-21.981325437126458
0.6590543439134197,0.5995775412453558,1.0268946182579144,-0.7758748231664838,1.618787639660868,-0.6410812665383554,0.07896404566808451,201.6228201912044
-0.6072614140860845,1.3992279500711593,-0.20020125430036984,-0.0885442145830127,1.5391423458106503,0.8900577324754597,-0.45389141615312834,207.67574573999013
-0.28487549336967083,-0.24149744587077882,-0.2561797524953801,-0.1767741631157821,-0.061764199860128925,-0.4911537471421047,-1.5486182988637467,-49.46931865561175
